VEIC,LAT,LON,DTHR,COD_LINHA,LAT.LON
AA006,"-25,413571","-49,354631",20/10/2015 08:21:29,812,"-25.413571"
AA006,"-25,413433","-49,35496",20/10/2015 08:21:25,812,"-25.413433"
AA006,"-25,413368","-49,355156",20/10/2015 08:21:23,812,"-25.413368"
AA006,"-25,413275","-49,355486",20/10/2015 08:21:19,812,"-25.413275"
AA006,"-25,413026","-49,355633",20/10/2015 08:21:12,812,"-25.413026"
AA006,"-25,412808","-49,3556",20/10/2015 08:21:09,812,"-25.412808"
AA006,"-25,412575","-49,355588",20/10/2015 08:21:05,812,"-25.412575"
AA006,"-25,412516","-49,355726",20/10/2015 08:20:54,812,"-25.412516"
AA006,"-25,412513","-49,355776",20/10/2015 08:20:52,812,"-25.412513"
AA006,"-25,41248","-49,35622",20/10/2015 08:20:47,812,"-25.41248"
AA006,"-25,41247","-49,356325",20/10/2015 08:20:46,812,"-25.41247"
AA006,"-25,412446","-49,356838",20/10/2015 08:20:41,812,"-25.412446"
AA006,"-25,412433","-49,357143",20/10/2015 08:20:38,812,"-25.412433"
AA006,"-25,412463","-49,357513",20/10/2015 08:20:34,812,"-25.412463"
AA006,"-25,412488","-49,357591",20/10/2015 08:20:33,812,"-25.412488"
AA006,"-25,412541","-49,357866",20/10/2015 08:20:29,812,"-25.412541"
AA006,"-25,412323","-49,358048",20/10/2015 08:20:22,812,"-25.412323"
AA006,"-25,412226","-49,35803",20/10/2015 08:20:08,812,"-25.412226"
AA006,"-25,41215","-49,358013",20/10/2015 08:20:05,812,"-25.41215"
AA006,"-25,411836","-49,358058",20/10/2015 08:19:57,812,"-25.411836"
AA006,"-25,41183","-49,358135",20/10/2015 08:19:56,812,"-25.41183"
AA006,"-25,411785","-49,358681",20/10/2015 08:19:50,812,"-25.411785"
AA006,"-25,41178","-49,358755",20/10/2015 08:19:49,812,"-25.41178"
AA006,"-25,411771","-49,358881",20/10/2015 08:19:47,812,"-25.411771"
AA006,"-25,411761","-49,359193",20/10/2015 08:19:26,812,"-25.411761"
AA006,"-25,41175","-49,359281",20/10/2015 08:19:24,812,"-25.41175"
AA006,"-25,411718","-49,359636",20/10/2015 08:19:21,812,"-25.411718"
AA006,"-25,411705","-49,359786",20/10/2015 08:19:20,812,"-25.411705"
AA006,"-25,411695","-49,359935",20/10/2015 08:19:19,812,"-25.411695"
AA006,"-25,41163","-49,360768",20/10/2015 08:19:12,812,"-25.41163"
AA006,"-25,411601","-49,361131",20/10/2015 08:19:08,812,"-25.411601"
AA006,"-25,411591","-49,361271",20/10/2015 08:19:06,812,"-25.411591"
AA006,"-25,411403","-49,361536",20/10/2015 08:18:59,812,"-25.411403"
AA006,"-25,4113","-49,361505",20/10/2015 08:18:38,812,"-25.4113"
AA006,"-25,411255","-49,36149",20/10/2015 08:18:36,812,"-25.411255"
AA006,"-25,411128","-49,361438",20/10/2015 08:18:34,812,"-25.411128"
AA006,"-25,410928","-49,361348",20/10/2015 08:18:32,812,"-25.410928"
AA006,"-25,410288","-49,361098",20/10/2015 08:18:27,812,"-25.410288"
AA006,"-25,409743","-49,360886",20/10/2015 08:18:22,812,"-25.409743"
AA006,"-25,409478","-49,360765",20/10/2015 08:18:18,812,"-25.409478"
AA006,"-25,409433","-49,360756",20/10/2015 08:18:17,812,"-25.409433"
AA006,"-25,409315","-49,360825",20/10/2015 08:17:38,812,"-25.409315"
AA006,"-25,409305","-49,360831",20/10/2015 08:12:37,812,"-25.409305"
AA006,"-25,4092","-49,360866",20/10/2015 08:12:34,812,"-25.4092"
AA006,"-25,408996","-49,360655",20/10/2015 08:12:28,812,"-25.408996"
AA006,"-25,409443","-49,360728",20/10/2015 08:12:20,812,"-25.409443"
AA006,"-25,410426","-49,36111",20/10/2015 08:12:03,812,"-25.410426"
AA006,"-25,410618","-49,361173",20/10/2015 08:11:49,812,"-25.410618"
AA006,"-25,41065","-49,361188",20/10/2015 08:11:47,812,"-25.41065"
AA006,"-25,410841","-49,3613",20/10/2015 08:11:44,812,"-25.410841"
AA006,"-25,411078","-49,361396",20/10/2015 08:11:41,812,"-25.411078"
AA006,"-25,411153","-49,361423",20/10/2015 08:11:40,812,"-25.411153"
AA006,"-25,411491","-49,361476",20/10/2015 08:11:33,812,"-25.411491"
AA006,"-25,41152","-49,361371",20/10/2015 08:11:31,812,"-25.41152"
AA006,"-25,411536","-49,361163",20/10/2015 08:11:29,812,"-25.411536"
AA006,"-25,411571","-49,360765",20/10/2015 08:11:26,812,"-25.411571"
AA006,"-25,411653","-49,359816",20/10/2015 08:11:17,812,"-25.411653"
AA006,"-25,411658","-49,359726",20/10/2015 08:11:16,812,"-25.411658"
AA006,"-25,411678","-49,359426",20/10/2015 08:11:12,812,"-25.411678"
AA006,"-25,411683","-49,359278",20/10/2015 08:11:02,812,"-25.411683"
AA006,"-25,411688","-49,359213",20/10/2015 08:11:00,812,"-25.411688"
AA006,"-25,411728","-49,35882",20/10/2015 08:10:56,812,"-25.411728"
AA006,"-25,411766","-49,358383",20/10/2015 08:10:52,812,"-25.411766"
AA006,"-25,4118","-49,358061",20/10/2015 08:10:48,812,"-25.4118"
AA006,"-25,411951","-49,357966",20/10/2015 08:10:45,812,"-25.411951"
AA006,"-25,412213","-49,358038",20/10/2015 08:10:41,812,"-25.412213"
AA006,"-25,412496","-49,357986",20/10/2015 08:10:27,812,"-25.412496"
AA006,"-25,41247","-49,357678",20/10/2015 08:10:22,812,"-25.41247"
AA006,"-25,412423","-49,357538",20/10/2015 08:10:20,812,"-25.412423"
AA006,"-25,41244","-49,356411",20/10/2015 08:10:10,812,"-25.41244"
AA006,"-25,412443","-49,356291",20/10/2015 08:10:09,812,"-25.412443"
AA006,"-25,412455","-49,355916",20/10/2015 08:10:05,812,"-25.412455"
AA006,"-25,412535","-49,355606",20/10/2015 08:09:59,812,"-25.412535"
AA006,"-25,412795","-49,355608",20/10/2015 08:09:55,812,"-25.412795"
AA006,"-25,41295","-49,355626",20/10/2015 08:09:53,812,"-25.41295"
AA006,"-25,413186","-49,355571",20/10/2015 08:09:49,812,"-25.413186"
AA006,"-25,413316","-49,355151",20/10/2015 08:09:45,812,"-25.413316"
AA006,"-25,41336","-49,355023",20/10/2015 08:09:44,812,"-25.41336"
AA006,"-25,413768","-49,354175",20/10/2015 08:09:37,812,"-25.413768"
AA006,"-25,413976","-49,353793",20/10/2015 08:09:33,812,"-25.413976"
AA006,"-25,414021","-49,353715",20/10/2015 08:09:32,812,"-25.414021"
AA006,"-25,414131","-49,353523",20/10/2015 08:09:29,812,"-25.414131"
AA006,"-25,414381","-49,353445",20/10/2015 08:09:13,812,"-25.414381"
AA006,"-25,41446","-49,353481",20/10/2015 08:09:11,812,"-25.41446"
AA006,"-25,414716","-49,353606",20/10/2015 08:09:08,812,"-25.414716"
AA006,"-25,414815","-49,353651",20/10/2015 08:09:07,812,"-25.414815"
AA006,"-25,41591","-49,354165",20/10/2015 08:08:49,812,"-25.41591"
AA006,"-25,415973","-49,354196",20/10/2015 08:08:48,812,"-25.415973"
AA006,"-25,416323","-49,354305",20/10/2015 08:08:34,812,"-25.416323"
AA006,"-25,416451","-49,354325",20/10/2015 08:08:32,812,"-25.416451"
AA006,"-25,416823","-49,354375",20/10/2015 08:08:29,812,"-25.416823"
AA006,"-25,417693","-49,354475",20/10/2015 08:08:23,812,"-25.417693"
AA006,"-25,418316","-49,35455",20/10/2015 08:08:17,812,"-25.418316"
AA006,"-25,418543","-49,354571",20/10/2015 08:08:14,812,"-25.418543"
AA006,"-25,4186","-49,354581",20/10/2015 08:08:13,812,"-25.4186"
AA006,"-25,418808","-49,35437",20/10/2015 08:07:37,812,"-25.418808"
AA006,"-25,418816","-49,354256",20/10/2015 08:07:35,812,"-25.418816"
AA006,"-25,418836","-49,353916",20/10/2015 08:07:32,812,"-25.418836"
AA006,"-25,418841","-49,353775",20/10/2015 08:07:31,812,"-25.418841"
AA006,"-25,418918","-49,352053",20/10/2015 08:07:20,812,"-25.418918"
AA006,"-25,418926","-49,35189",20/10/2015 08:07:19,812,"-25.418926"
AA006,"-25,418956","-49,351075",20/10/2015 08:07:14,812,"-25.418956"
AA006,"-25,41896","-49,350915",20/10/2015 08:07:13,812,"-25.41896"
AA006,"-25,419036","-49,349011",20/10/2015 08:07:00,812,"-25.419036"
AA006,"-25,419046","-49,348621",20/10/2015 08:06:56,812,"-25.419046"
AA006,"-25,418883","-49,348128",20/10/2015 08:05:32,812,"-25.418883"
AA006,"-25,418786","-49,347853",20/10/2015 08:05:27,812,"-25.418786"
AA006,"-25,418605","-49,347486",20/10/2015 08:05:22,812,"-25.418605"
AA006,"-25,418451","-49,347243",20/10/2015 08:05:18,812,"-25.418451"
AA006,"-25,41842","-49,347203",20/10/2015 08:05:17,812,"-25.41842"
AA006,"-25,418246","-49,34696",20/10/2015 08:05:10,812,"-25.418246"
AA006,"-25,418125","-49,346848",20/10/2015 08:04:58,812,"-25.418125"
AA006,"-25,41802","-49,346701",20/10/2015 08:04:54,812,"-25.41802"
AA006,"-25,417866","-49,346481",20/10/2015 08:04:49,812,"-25.417866"
AA006,"-25,417828","-49,346435",20/10/2015 08:04:48,812,"-25.417828"
AA006,"-25,41763","-49,346163",20/10/2015 08:04:44,812,"-25.41763"
AA006,"-25,417478","-49,345955",20/10/2015 08:04:42,812,"-25.417478"
AA006,"-25,417301","-49,345705",20/10/2015 08:04:40,812,"-25.417301"
AA006,"-25,417166","-49,34543",20/10/2015 08:04:38,812,"-25.417166"
AA006,"-25,417123","-49,345283",20/10/2015 08:04:37,812,"-25.417123"
AA006,"-25,417158","-49,344438",20/10/2015 08:04:31,812,"-25.417158"
AA006,"-25,417195","-49,344191",20/10/2015 08:04:29,812,"-25.417195"
AA006,"-25,417181","-49,343873",20/10/2015 08:04:26,812,"-25.417181"
AA006,"-25,416991","-49,34363",20/10/2015 08:04:22,812,"-25.416991"
AA006,"-25,416956","-49,34337",20/10/2015 08:04:15,812,"-25.416956"
AA006,"-25,417046","-49,343123",20/10/2015 08:04:00,812,"-25.417046"
AA006,"-25,41709","-49,343021",20/10/2015 08:03:58,812,"-25.41709"
AA006,"-25,41721","-49,34275",20/10/2015 08:03:55,812,"-25.41721"
AA006,"-25,417281","-49,342533",20/10/2015 08:03:53,812,"-25.417281"
AA006,"-25,417366","-49,342345",20/10/2015 08:03:51,812,"-25.417366"
AA006,"-25,41756","-49,34206",20/10/2015 08:03:47,812,"-25.41756"
AA006,"-25,4177","-49,341963",20/10/2015 08:03:45,812,"-25.4177"
AA006,"-25,417988","-49,341845",20/10/2015 08:03:40,812,"-25.417988"
AA006,"-25,418098","-49,341798",20/10/2015 08:03:32,812,"-25.418098"
AA006,"-25,41813","-49,341788",20/10/2015 08:03:28,812,"-25.41813"
AA006,"-25,4184","-49,341688",20/10/2015 08:03:24,812,"-25.4184"
AA006,"-25,418541","-49,341633",20/10/2015 08:03:22,812,"-25.418541"
AA006,"-25,418728","-49,341426",20/10/2015 08:03:15,812,"-25.418728"
AA006,"-25,418396","-49,340718",20/10/2015 08:03:08,812,"-25.418396"
AA006,"-25,418263","-49,340401",20/10/2015 08:03:05,812,"-25.418263"
AA006,"-25,418163","-49,340183",20/10/2015 08:03:02,812,"-25.418163"
AA006,"-25,418","-49,339948",20/10/2015 08:02:30,812,"-25.418"
AA006,"-25,41797","-49,339888",20/10/2015 08:02:28,812,"-25.41797"
AA006,"-25,417818","-49,339556",20/10/2015 08:02:24,812,"-25.417818"
AA006,"-25,417481","-49,338921",20/10/2015 08:02:18,812,"-25.417481"
AA006,"-25,417323","-49,338613",20/10/2015 08:02:14,812,"-25.417323"
AA006,"-25,417271","-49,338275",20/10/2015 08:02:04,812,"-25.417271"
AA006,"-25,417381","-49,338215",20/10/2015 08:02:02,812,"-25.417381"
AA006,"-25,417553","-49,338141",20/10/2015 08:02:00,812,"-25.417553"
AA006,"-25,417806","-49,338035",20/10/2015 08:01:56,812,"-25.417806"
AA006,"-25,41791","-49,337985",20/10/2015 08:01:43,812,"-25.41791"
AA006,"-25,417945","-49,337971",20/10/2015 08:01:41,812,"-25.417945"
AA006,"-25,418256","-49,33786",20/10/2015 08:01:37,812,"-25.418256"
AA006,"-25,41844","-49,337778",20/10/2015 08:01:35,812,"-25.41844"
AA006,"-25,418951","-49,33756",20/10/2015 08:01:28,812,"-25.418951"
AA006,"-25,419256","-49,337408",20/10/2015 08:01:23,812,"-25.419256"
AA006,"-25,419401","-49,33729",20/10/2015 08:01:10,812,"-25.419401"
AA006,"-25,419461","-49,337256",20/10/2015 08:01:08,812,"-25.419461"
AA006,"-25,41972","-49,337183",20/10/2015 08:01:05,812,"-25.41972"
AA006,"-25,419828","-49,337165",20/10/2015 08:01:04,812,"-25.419828"
AA006,"-25,420096","-49,337096",20/10/2015 08:01:01,812,"-25.420096"
AA006,"-25,420241","-49,336768",20/10/2015 08:00:57,812,"-25.420241"
AA006,"-25,420266","-49,336431",20/10/2015 08:00:54,812,"-25.420266"
AA006,"-25,420386","-49,336106",20/10/2015 08:00:50,812,"-25.420386"
AA006,"-25,420708","-49,335996",20/10/2015 08:00:46,812,"-25.420708"
AA006,"-25,421071","-49,335935",20/10/2015 08:00:42,812,"-25.421071"
AA006,"-25,421345","-49,335821",20/10/2015 08:00:38,812,"-25.421345"
AA006,"-25,421466","-49,335538",20/10/2015 08:00:32,812,"-25.421466"
AA006,"-25,421466","-49,335436",20/10/2015 08:00:20,812,"-25.421466"
AA006,"-25,421468","-49,335398",20/10/2015 08:00:19,812,"-25.421468"
AA006,"-25,421478","-49,335238",20/10/2015 08:00:17,812,"-25.421478"
AA006,"-25,421508","-49,334675",20/10/2015 08:00:13,812,"-25.421508"
AA006,"-25,421518","-49,334516",20/10/2015 08:00:12,812,"-25.421518"
AA006,"-25,421551","-49,333935",20/10/2015 08:00:08,812,"-25.421551"
AA006,"-25,421573","-49,333508",20/10/2015 08:00:04,812,"-25.421573"
AA006,"-25,421581","-49,33336",20/10/2015 08:00:02,812,"-25.421581"
AA006,"-25,42159","-49,333248",20/10/2015 08:00:00,812,"-25.42159"
AA006,"-25,421591","-49,33309",20/10/2015 07:59:38,812,"-25.421591"
AA006,"-25,421593","-49,333045",20/10/2015 07:59:36,812,"-25.421593"
AA006,"-25,421651","-49,332503",20/10/2015 07:59:30,812,"-25.421651"
AA006,"-25,421655","-49,3324",20/10/2015 07:59:29,812,"-25.421655"
AA006,"-25,421771","-49,33055",20/10/2015 07:59:13,812,"-25.421771"
AA006,"-25,421791","-49,329888",20/10/2015 07:59:07,812,"-25.421791"
AA006,"-25,42181","-49,329491",20/10/2015 07:59:02,812,"-25.42181"
AA006,"-25,42181","-49,329433",20/10/2015 07:59:01,812,"-25.42181"
AA006,"-25,421805","-49,329248",20/10/2015 07:58:41,812,"-25.421805"
AA006,"-25,421828","-49,328948",20/10/2015 07:58:35,812,"-25.421828"
AA006,"-25,421846","-49,328691",20/10/2015 07:58:30,812,"-25.421846"
AA006,"-25,421905","-49,327711",20/10/2015 07:58:21,812,"-25.421905"
AA006,"-25,42191","-49,327608",20/10/2015 07:58:20,812,"-25.42191"
AA006,"-25,421933","-49,327223",20/10/2015 07:58:15,812,"-25.421933"
AA006,"-25,42194","-49,327075",20/10/2015 07:57:58,812,"-25.42194"
AA006,"-25,421943","-49,327021",20/10/2015 07:57:56,812,"-25.421943"
AA006,"-25,421965","-49,326665",20/10/2015 07:57:52,812,"-25.421965"
AA006,"-25,421988","-49,326295",20/10/2015 07:57:48,812,"-25.421988"
AA006,"-25,42196","-49,325948",20/10/2015 07:57:43,812,"-25.42196"
AA006,"-25,423656","-49,32515",20/10/2015 07:57:03,812,"-25.423656"
AA006,"-25,423963","-49,325056",20/10/2015 07:56:58,812,"-25.423963"
AA006,"-25,424218","-49,324981",20/10/2015 07:56:53,812,"-25.424218"
AA006,"-25,42438","-49,324933",20/10/2015 07:56:36,812,"-25.42438"
AA006,"-25,424493","-49,32493",20/10/2015 07:56:32,812,"-25.424493"
AA006,"-25,424855","-49,324946",20/10/2015 07:56:26,812,"-25.424855"
AA006,"-25,426133","-49,325113",20/10/2015 07:55:59,812,"-25.426133"
AA006,"-25,426225","-49,325123",20/10/2015 07:55:57,812,"-25.426225"
AA006,"-25,426596","-49,325168",20/10/2015 07:55:37,812,"-25.426596"
AA006,"-25,426683","-49,325178",20/10/2015 07:55:35,812,"-25.426683"
AA006,"-25,426953","-49,32521",20/10/2015 07:55:32,812,"-25.426953"
AA006,"-25,42706","-49,325226",20/10/2015 07:55:31,812,"-25.42706"
AA006,"-25,427265","-49,32528",20/10/2015 07:55:29,812,"-25.427265"
AA006,"-25,427625","-49,325308",20/10/2015 07:55:25,812,"-25.427625"
AA006,"-25,42794","-49,325121",20/10/2015 07:55:21,812,"-25.42794"
AA006,"-25,42878","-49,32482",20/10/2015 07:55:07,812,"-25.42878"
AA006,"-25,428911","-49,324778",20/10/2015 07:55:05,812,"-25.428911"
AA006,"-25,429108","-49,324718",20/10/2015 07:55:03,812,"-25.429108"
AA006,"-25,429403","-49,324606",20/10/2015 07:55:00,812,"-25.429403"
AA006,"-25,429686","-49,324376",20/10/2015 07:54:56,812,"-25.429686"
AA006,"-25,429733","-49,32431",20/10/2015 07:54:55,812,"-25.429733"
AA006,"-25,429826","-49,323966",20/10/2015 07:54:49,812,"-25.429826"
AA006,"-25,429823","-49,323766",20/10/2015 07:54:46,812,"-25.429823"
AA006,"-25,42983","-49,323383",20/10/2015 07:54:42,812,"-25.42983"
AA006,"-25,429841","-49,323296",20/10/2015 07:54:41,812,"-25.429841"
AA006,"-25,429878","-49,32295",20/10/2015 07:54:36,812,"-25.429878"
AA006,"-25,429848","-49,322788",20/10/2015 07:54:25,812,"-25.429848"
AA006,"-25,429843","-49,322736",20/10/2015 07:54:23,812,"-25.429843"
AA006,"-25,429808","-49,322391",20/10/2015 07:54:19,812,"-25.429808"
AA006,"-25,429795","-49,322278",20/10/2015 07:54:18,812,"-25.429795"
AA006,"-25,429795","-49,322156",20/10/2015 07:54:17,812,"-25.429795"
AA006,"-25,42988","-49,321825",20/10/2015 07:54:14,812,"-25.42988"
AA006,"-25,430013","-49,321481",20/10/2015 07:54:10,812,"-25.430013"
AA006,"-25,429888","-49,320656",20/10/2015 07:54:04,812,"-25.429888"
AA006,"-25,429848","-49,320346",20/10/2015 07:54:02,812,"-25.429848"
AA006,"-25,429843","-49,319558",20/10/2015 07:53:57,812,"-25.429843"
AA006,"-25,429886","-49,319111",20/10/2015 07:53:54,812,"-25.429886"
AA006,"-25,430235","-49,317855",20/10/2015 07:53:44,812,"-25.430235"
AA006,"-25,43031","-49,317663",20/10/2015 07:53:42,812,"-25.43031"
AA006,"-25,430465","-49,317225",20/10/2015 07:53:36,812,"-25.430465"
AA006,"-25,430523","-49,317055",20/10/2015 07:53:24,812,"-25.430523"
AA006,"-25,430545","-49,317005",20/10/2015 07:53:22,812,"-25.430545"
AA006,"-25,430566","-49,316948",20/10/2015 07:53:21,812,"-25.430566"
AA006,"-25,430598","-49,316871",20/10/2015 07:53:20,812,"-25.430598"
AA006,"-25,430786","-49,31643",20/10/2015 07:53:16,812,"-25.430786"
AA006,"-25,431711","-49,314168",20/10/2015 07:52:59,812,"-25.431711"
AA006,"-25,431866","-49,31378",20/10/2015 07:52:56,812,"-25.431866"
AA006,"-25,432915","-49,311956",20/10/2015 07:52:38,812,"-25.432915"
AA006,"-25,433501","-49,311156",20/10/2015 07:52:28,812,"-25.433501"
AA006,"-25,433581","-49,311046",20/10/2015 07:52:26,812,"-25.433581"
AA006,"-25,43372","-49,310815",20/10/2015 07:52:11,812,"-25.43372"
AA006,"-25,43377","-49,31075",20/10/2015 07:52:09,812,"-25.43377"
AA006,"-25,434015","-49,310466",20/10/2015 07:52:05,812,"-25.434015"
AA006,"-25,434203","-49,310213",20/10/2015 07:52:02,812,"-25.434203"
AA006,"-25,435515","-49,308848",20/10/2015 07:51:43,812,"-25.435515"
AA006,"-25,435728","-49,30867",20/10/2015 07:51:39,812,"-25.435728"
AA006,"-25,435911","-49,308481",20/10/2015 07:50:24,812,"-25.435911"
AA006,"-25,43589","-49,308415",20/10/2015 07:50:10,812,"-25.43589"
AA006,"-25,435513","-49,307405",20/10/2015 07:50:00,812,"-25.435513"
AA006,"-25,435383","-49,307063",20/10/2015 07:49:56,812,"-25.435383"
AA006,"-25,435313","-49,30676",20/10/2015 07:49:51,812,"-25.435313"
AA006,"-25,435531","-49,306523",20/10/2015 07:49:35,812,"-25.435531"
AA006,"-25,4357","-49,306615",20/10/2015 07:49:29,812,"-25.4357"
AA006,"-25,435796","-49,306921",20/10/2015 07:49:20,812,"-25.435796"
AA006,"-25,435948","-49,307168",20/10/2015 07:47:13,812,"-25.435948"
AA006,"-25,43623","-49,307928",20/10/2015 07:46:56,812,"-25.43623"
AA006,"-25,43634","-49,308215",20/10/2015 07:46:48,812,"-25.43634"
AA006,"-25,436063","-49,308175",20/10/2015 07:46:42,812,"-25.436063"
AA006,"-25,435555","-49,307016",20/10/2015 07:46:23,812,"-25.435555"
AA006,"-25,435458","-49,306718",20/10/2015 07:46:17,812,"-25.435458"
AA006,"-25,435396","-49,306675",20/10/2015 07:46:15,812,"-25.435396"
AA006,"-25,434603","-49,307506",20/10/2015 07:46:01,812,"-25.434603"
AA006,"-25,434325","-49,307863",20/10/2015 07:45:54,812,"-25.434325"
AA006,"-25,434223","-49,307986",20/10/2015 07:45:43,812,"-25.434223"
AA006,"-25,434173","-49,308065",20/10/2015 07:45:37,812,"-25.434173"
AA006,"-25,434123","-49,309458",20/10/2015 07:45:22,812,"-25.434123"
AA006,"-25,434141","-49,309796",20/10/2015 07:45:18,812,"-25.434141"
AA006,"-25,434336","-49,310093",20/10/2015 07:45:13,812,"-25.434336"
AA006,"-25,4346","-49,310391",20/10/2015 07:44:07,812,"-25.4346"
AA006,"-25,434731","-49,310555",20/10/2015 07:44:03,812,"-25.434731"
AA006,"-25,434918","-49,310803",20/10/2015 07:43:58,812,"-25.434918"
AA006,"-25,434998","-49,31088",20/10/2015 07:43:56,812,"-25.434998"
AA006,"-25,435233","-49,311053",20/10/2015 07:43:32,812,"-25.435233"
AA006,"-25,435968","-49,31183",20/10/2015 07:43:16,812,"-25.435968"
AA006,"-25,436086","-49,311973",20/10/2015 07:43:13,812,"-25.436086"
AA006,"-25,436265","-49,312138",20/10/2015 07:42:59,812,"-25.436265"
AA006,"-25,436396","-49,312333",20/10/2015 07:42:54,812,"-25.436396"
AA006,"-25,436586","-49,312591",20/10/2015 07:42:48,812,"-25.436586"
AA006,"-25,436383","-49,312871",20/10/2015 07:42:42,812,"-25.436383"
AA006,"-25,435588","-49,313706",20/10/2015 07:42:11,812,"-25.435588"
AA006,"-25,435131","-49,31423",20/10/2015 07:42:01,812,"-25.435131"
AA006,"-25,434893","-49,31448",20/10/2015 07:41:56,812,"-25.434893"
AA006,"-25,434646","-49,314653",20/10/2015 07:41:52,812,"-25.434646"
AA006,"-25,43435","-49,314776",20/10/2015 07:41:48,812,"-25.43435"
AA006,"-25,433021","-49,314543",20/10/2015 07:41:36,812,"-25.433021"
AA006,"-25,432633","-49,31444",20/10/2015 07:41:33,812,"-25.432633"
AA006,"-25,43224","-49,314476",20/10/2015 07:41:30,812,"-25.43224"
AA006,"-25,431901","-49,314685",20/10/2015 07:41:27,812,"-25.431901"
AA006,"-25,43147","-49,315465",20/10/2015 07:41:20,812,"-25.43147"
AA006,"-25,431126","-49,316323",20/10/2015 07:41:09,812,"-25.431126"
AA006,"-25,431078","-49,316443",20/10/2015 07:41:07,812,"-25.431078"
AA006,"-25,430993","-49,316755",20/10/2015 07:40:47,812,"-25.430993"
AA006,"-25,430956","-49,316838",20/10/2015 07:40:45,812,"-25.430956"
AA006,"-25,430816","-49,317088",20/10/2015 07:40:42,812,"-25.430816"
AA006,"-25,430761","-49,317201",20/10/2015 07:40:41,812,"-25.430761"
AA006,"-25,430535","-49,317758",20/10/2015 07:40:37,812,"-25.430535"
AA006,"-25,430251","-49,318486",20/10/2015 07:40:32,812,"-25.430251"
AA006,"-25,430161","-49,318788",20/10/2015 07:40:30,812,"-25.430161"
AA006,"-25,430073","-49,319251",20/10/2015 07:40:27,812,"-25.430073"
AA006,"-25,430046","-49,31957",20/10/2015 07:40:25,812,"-25.430046"
AA006,"-25,430548","-49,322048",20/10/2015 07:40:09,812,"-25.430548"
AA006,"-25,430678","-49,322471",20/10/2015 07:40:06,812,"-25.430678"
AA006,"-25,43091","-49,323",20/10/2015 07:40:02,812,"-25.43091"
AA006,"-25,431071","-49,323376",20/10/2015 07:39:59,812,"-25.431071"
AA006,"-25,431203","-49,323853",20/10/2015 07:39:55,812,"-25.431203"
AA006,"-25,431258","-49,324155",20/10/2015 07:39:52,812,"-25.431258"
AA006,"-25,43122","-49,324478",20/10/2015 07:39:48,812,"-25.43122"
AA006,"-25,430958","-49,32456",20/10/2015 07:39:42,812,"-25.430958"
AA006,"-25,430738","-49,324383",20/10/2015 07:39:36,812,"-25.430738"
AA006,"-25,430706","-49,323816",20/10/2015 07:39:31,812,"-25.430706"
AA006,"-25,430628","-49,323323",20/10/2015 07:39:27,812,"-25.430628"
AA006,"-25,430515","-49,32291",20/10/2015 07:39:23,812,"-25.430515"
AA006,"-25,430388","-49,32247",20/10/2015 07:39:18,812,"-25.430388"
AA006,"-25,430278","-49,322133",20/10/2015 07:39:13,812,"-25.430278"
AA006,"-25,430096","-49,321961",20/10/2015 07:39:03,812,"-25.430096"
AA006,"-25,43","-49,321966",20/10/2015 07:39:00,812,"-25.43"
AA006,"-25,429878","-49,322208",20/10/2015 07:38:56,812,"-25.429878"
AA006,"-25,429888","-49,322316",20/10/2015 07:38:55,812,"-25.429888"
AA006,"-25,429905","-49,322436",20/10/2015 07:38:54,812,"-25.429905"
AA006,"-25,429961","-49,322816",20/10/2015 07:38:51,812,"-25.429961"
AA006,"-25,429945","-49,323178",20/10/2015 07:38:48,812,"-25.429945"
AA006,"-25,429928","-49,323285",20/10/2015 07:38:47,812,"-25.429928"
AA006,"-25,429908","-49,323645",20/10/2015 07:38:43,812,"-25.429908"
AA006,"-25,429911","-49,323955",20/10/2015 07:38:38,812,"-25.429911"
AA006,"-25,429811","-49,324306",20/10/2015 07:38:34,812,"-25.429811"
AA006,"-25,429745","-49,324393",20/10/2015 07:38:33,812,"-25.429745"
AA006,"-25,429666","-49,324471",20/10/2015 07:38:32,812,"-25.429666"
AA006,"-25,429381","-49,324653",20/10/2015 07:38:29,812,"-25.429381"
AA006,"-25,428973","-49,324783",20/10/2015 07:38:24,812,"-25.428973"
AA006,"-25,428741","-49,324848",20/10/2015 07:38:20,812,"-25.428741"
AA006,"-25,428355","-49,324965",20/10/2015 07:38:16,812,"-25.428355"
AA006,"-25,428041","-49,3251",20/10/2015 07:38:13,812,"-25.428041"
AA006,"-25,427736","-49,325286",20/10/2015 07:38:09,812,"-25.427736"
AA006,"-25,42741","-49,325328",20/10/2015 07:37:57,812,"-25.42741"
AA006,"-25,427201","-49,325255",20/10/2015 07:37:53,812,"-25.427201"
AA006,"-25,427125","-49,325238",20/10/2015 07:37:52,812,"-25.427125"
AA006,"-25,426903","-49,325206",20/10/2015 07:37:49,812,"-25.426903"
AA006,"-25,426585","-49,325186",20/10/2015 07:37:33,812,"-25.426585"
AA006,"-25,426296","-49,325146",20/10/2015 07:37:28,812,"-25.426296"
AA006,"-25,426215","-49,325136",20/10/2015 07:37:27,812,"-25.426215"
AA006,"-25,42492","-49,324975",20/10/2015 07:37:16,812,"-25.42492"
AA006,"-25,424598","-49,324948",20/10/2015 07:37:13,812,"-25.424598"
AA006,"-25,42437","-49,324976",20/10/2015 07:37:10,812,"-25.42437"
